,0,1,2,3,4,frXle,fre_pct,grade
穿,229,1,3.008733624454148,140,2.935714285714286,32060,0.726840462873184,1
赶,222,2,3.139639639639639,143,3.125874125874126,31746,0.727310449366365,1
球,308,1,2.886363636363636,103,2.786407766990291,31724,0.7279625026992468,1
嘴,221,1,3.090497737556561,143,2.951048951048951,31603,0.7284303721361521,1
答,224,1,3.102678571428571,141,3.120567375886525,31584,0.7289045927418842,1
蛙,353,1,2.892351274787536,88,2.5795454545454533,31064,0.7296519136071675,1
重,232,2,3.168103448275861,133,3.218045112781955,30856,0.7301430706631044,1
围,237,3,3.337552742616033,130,3.184615384615384,30810,0.7306448130004192,1
而,218,2,3.458715596330275,141,3.390070921985815,30738,0.7311063312684978,1
南,256,1,2.777343750000001,120,2.808333333333332,30720,0.7316482976750488,1
深,238,2,3.382352941176471,129,3.263565891472868,30702,0.7321521570686392,1
界,234,3,3.243589743589744,131,3.198473282442748,30654,0.7326475482371272,1
今,211,1,3.061611374407582,144,3.09722222222222,30384,0.7330942471112767,1
但,209,1,3.248803827751196,145,3.344827586206896,30305,0.7335367118728751,1
皮,230,1,2.66086956521739,131,2.702290076335877,30130,0.7340236348162607,1
伙,248,2,3.012096774193548,121,2.950413223140497,30008,0.7345486647726069,1
朝,216,2,3.199074074074074,138,3.08695652173913,29808,0.7350059489281344,1
鸡,336,1,2.824404761904762,88,2.545454545454544,29568,0.7357172798367326,1
熊,399,2,2.62907268170426,74,2.635135135135134,29526,0.7365619852906929,1
主,292,2,3.208904109589042,101,3.3168316831683162,29492,0.7371801657231652,1
尾,308,1,2.282467532467532,95,2.736842105263158,29260,0.7378322190560469,1
旁,204,1,3.088235294117647,143,3.09090909090909,29172,0.7382640985362673,1
信,252,2,3.146825396825396,115,3.208695652173913,28980,0.7387975967177159,1
群,224,1,3.116071428571429,129,2.914728682170543,28896,0.739271817323448,1
故,213,1,3.136150234741785,135,3.170370370370371,28755,0.7397227503101488,1
热,207,1,2.9855072463768133,138,3.036231884057971,28566,0.7401609809591958,1
理,229,2,3.31877729257642,124,3.32258064516129,28396,0.740645786846306,1
所,188,2,3.28723404255319,151,3.284768211920529,28388,0.7410437934261168,1
平,232,2,3.07758620689655,122,3.21311475409836,28304,0.7415349504820538,1
呼,262,1,3.080152671755726,108,2.944444444444444,28296,0.7420896192262583,1
装,208,2,3.105769230769231,136,3.073529411764706,28288,0.742529966931581,1
布,281,3,3.338078291814946,99,3.232323232323232,27819,0.7431248597450217,1
因,203,2,3.2955665024630543,137,3.248175182481751,27811,0.7435546221689665,1
笔,277,1,2.462093862815883,100,2.669999999999999,27700,0.7441410467573049,1
收,218,1,3.004587155963302,127,3.05511811023622,27686,0.7446025650253835,1
猴,362,1,2.878453038674032,76,2.789473684210525,27512,0.7453689393971471,1
诉,199,2,3.045226130653267,137,3.058394160583942,27263,0.7457902335959894,1
总,213,1,3.267605633802817,126,3.277777777777777,26838,0.7462411665826901,1
背,206,1,3.223300970873786,129,3.124031007751938,26574,0.7466772801754616,1
传,189,3,3.232804232804232,140,3.157142857142856,26460,0.7470774038115481,1
包,232,1,3.05603448275862,114,2.850877192982455,26448,0.747568560867485,1
指,243,2,3.411522633744855,108,3.240740740740741,26244,0.7480830055424533,1
步,203,1,3.029556650246306,129,2.992248062015504,26187,0.7485127679663981,1
棵,223,2,3.05829596412556,117,2.974358974358974,26091,0.7489848715158547,1
竹,245,1,2.8040816326530598,106,2.69811320754717,25970,0.7495035503033741,1
机,231,2,3.3679653679653683,112,3.133928571428571,25872,0.7499925903030354,1
周,233,2,3.343347639484978,111,3.18018018018018,25863,0.7504858644152479,2
慢,253,1,3.233201581027668,102,3.1470588235294112,25806,0.7510214796529722,2
工,211,1,3.104265402843601,121,3.082644628099173,25531,0.7514681785271216,2
响,194,2,3.216494845360825,131,3.091603053435114,25414,0.7518788874445861,2
该,186,2,3.306451612903227,135,3.288888888888888,25110,0.7522726599118458,2
怪,199,1,3.100502512562812,125,3.04,24875,0.7526939541106882,2
久,193,1,3.155440414507772,128,3.140624999999999,24704,0.753102545971877,2
各,211,2,3.312796208530804,116,3.224137931034482,24476,0.7535492448460265,2
哥,312,1,3.307692307692308,78,3.089743589743589,24336,0.7542097664040106,2
实,198,1,3.237373737373737,121,3.181818181818181,23958,0.7546289435465774,2
死,230,2,3.378260869565217,104,3.25,23920,0.755115866489963,2
半,208,1,3.129807692307692,114,3.043859649122807,23712,0.7555562141952857,2
顶,197,2,3.218274111675127,120,3.166666666666666,23640,0.7559732742815769,2
森,248,1,3.000000000000001,95,2.873684210526317,23560,0.7564983042379233,2
谢,229,1,2.969432314410482,101,2.970297029702971,23129,0.7569831101250334,2
伴,204,2,3.107843137254902,112,2.991071428571428,22848,0.7574149896052537,2
挂,193,1,2.880829015544043,118,2.90677966101695,22774,0.7578235814664426,2
感,178,1,3.325842696629212,127,3.259842519685039,22606,0.7582004174834975,2
使,200,3,3.434999999999999,113,3.283185840707964,22600,0.7586238287386156,2
狗,252,1,2.686507936507936,89,2.764044943820224,22428,0.7591573269200642,2
窗,227,1,3.1806167400881042,98,3.020408163265305,22246,0.7596378986946231,2
转,195,1,3.184615384615385,114,3.166666666666666,22230,0.7600507246683631,2
纸,261,1,2.816091954022988,85,2.91764705882353,22185,0.7606032763562921,2
终,164,3,3.487804878048779,133,3.428571428571428,21812,0.7609504735854888,2
怕,182,2,3.236263736263735,119,3.201680672268907,21658,0.7613357778276462,2
首,206,2,3.16990291262136,105,3.038095238095238,21630,0.7617718914204178,2
观,195,2,3.317948717948718,110,3.245454545454545,21450,0.7621847173941577,2
整,181,3,3.370165745856353,118,3.2796610169491522,21358,0.7625679045800395,2
始,176,1,3.409090909090909,121,3.347107438016529,21296,0.7629405064845434,2
夏,191,1,2.937172774869107,111,2.846846846846848,21201,0.763344864233181,2
倒,179,1,3.089385474860335,118,3.110169491525424,21122,0.7637238173065116,2
惊,171,1,3.31578947368421,123,3.211382113821138,21033,0.7640858339296375,2
据,155,1,2.961290322580645,135,2.933333333333333,20925,0.764413977652354,2
喊,183,1,2.978142076502732,114,2.982456140350876,20862,0.7648013989507869,2
越,233,3,3.1931330472103,89,3.078651685393258,20737,0.7652946730629994,2
桃,262,1,3.129770992366413,79,2.8607594936708862,20698,0.7658493418072039,2
八,198,1,2.737373737373736,104,2.826923076923077,20592,0.7662685189497708,2
鲜,174,1,3.028735632183906,116,2.956896551724138,20184,0.7666368867417234,2
之,193,1,3.274611398963729,104,3.25,20072,0.7670454786029122,2
灯,228,1,2.771929824561402,88,2.806818181818182,20064,0.7675281674337467,2
思,174,2,3.172413793103447,115,3.2695652173913032,20010,0.7678965352256993,2
鸭,331,1,3.021148036253775,60,2.333333333333334,19860,0.7685972808529197,2
特,182,3,3.252747252747253,107,3.271028037383176,19474,0.768982585095077,2
猫,270,1,2.977777777777778,72,2.708333333333334,19440,0.7695541902894862,2
提,171,2,3.327485380116959,113,3.238938053097345,19323,0.7699162069126122,2
六,162,1,3.0679012345679,119,2.941176470588235,19278,0.7702591700292577,2
忽,169,2,3.14792899408284,114,3.035087719298245,19266,0.7706169525398324,2
通,172,1,3.209302325581395,112,3.1875,19264,0.7709810862192339,2
台,198,1,2.979797979797981,95,2.936842105263157,18810,0.7714002633618007,2
城,247,2,3.271255060728744,76,3.039473684210526,18772,0.7719231762618713,2
准,160,2,3.187500000000001,117,3.145299145299144,18720,0.7722619052659658,2
弟,263,1,3.159695817490494,71,2.957746478873239,18673,0.772818691066446,2
漂,184,1,3.190217391304347,101,3.059405940594059,18584,0.7732082294211545,2
伸,165,1,3.06060606060606,112,3.098214285714285,18480,0.7735575437066268,2
舞,160,2,3.006249999999999,115,3.0,18400,0.7738962727107211,2
数,204,1,3.25,90,3.011111111111111,18360,0.7743281521909415,2
记,171,1,3.105263157894736,107,3.158878504672896,18297,0.7746901688140674,2
藏,190,2,2.836842105263158,96,2.885416666666666,18240,0.7750924095064295,2
民,179,1,3.162011173184356,101,3.079207920792079,18079,0.7754713625797601,2
乌,281,1,2.501779359430604,64,2.78125,17984,0.7760662553932008,2
娃,299,1,2.692307692307691,60,2.516666666666666,17940,0.7766992552196023,2
底,163,1,3.171779141104294,110,3.081818181818182,17930,0.7770443353925234,2
土,169,1,2.686390532544378,106,2.68867924528302,17914,0.7774021179030981,2
暖,170,2,2.923529411764708,105,2.857142857142856,17850,0.7777620174699484,2
病,215,2,3.334883720930233,82,3.1219512195121952,17630,0.7782171845692002,2
唐,191,1,2.8376963350785323,91,2.824175824175825,17381,0.7786215423178379,2
姑,241,1,3.04979253112033,72,3.027777777777777,17352,0.779131752880255,2
领,177,2,3.062146892655367,98,3.112244897959183,17346,0.7795064718410345,2
便,156,3,3.371794871794871,110,3.3,17160,0.7798367326200265,2
电,199,2,3.00502512562814,86,3.011627906976744,17114,0.7802580268188689,2
此,147,2,3.278911564625851,116,3.258620689655172,17052,0.7805692340913806,2
弯,197,1,2.63959390862944,86,2.848837209302324,16942,0.7809862941776718,2
娘,232,1,3.107758620689652,73,3.10958904109589,16936,0.7814774512336087,2
阵,176,2,3.3125,96,3.260416666666666,16896,0.7818500531381125,2
丁,278,2,2.751798561151078,60,2.783333333333333,16680,0.7824385947827265,2
采,160,1,3.106249999999999,103,3.097087378640777,16480,0.7827773237868209,2
捉,166,1,2.6506024096385543,99,2.676767676767676,16434,0.7831287551285688,2
晨,155,1,2.819354838709676,106,2.830188679245284,16430,0.7834568988512852,2
入,144,1,3.159722222222222,114,3.078947368421051,16416,0.7837617549549702,2
讲,183,1,3.191256830601093,89,3.089887640449438,16287,0.7841491762534032,2
冰,190,2,2.9578947368421042,85,2.835294117647058,16150,0.7845514169457652,2
童,212,1,3.268867924528302,76,3.039473684210526,16112,0.7850002328761904,2
午,164,1,2.945121951219512,98,3.051020408163265,16072,0.7853474301053871,2
颗,184,1,3.027173913043477,87,2.827586206896551,16008,0.7857369684600956,2
湖,265,2,3.256603773584904,60,3.066666666666667,15900,0.7862979883731269,2
七,169,1,2.85207100591716,94,2.808510638297872,15886,0.7866557708837016,2
迎,151,1,3.158940397350994,105,3.009523809523811,15855,0.7869754463813157,2
瞧,158,2,2.829113924050632,100,2.92,15800,0.7873099412728589,2
刻,158,2,3.1518987341772142,98,3.295918367346939,15484,0.7876444361644022,2
泥,206,1,3.325242718446602,75,2.9866666666666672,15450,0.7880805497571737,2
悄,208,1,3.014423076923075,74,3.013513513513513,15392,0.7885208974624963,2
离,157,3,3.318471337579617,98,3.275510204081634,15386,0.788853275297764,2
乡,207,2,2.801932367149758,74,2.9054054054054053,15318,0.7892915059468111,2
醒,162,2,3.018518518518519,94,2.904255319148936,15228,0.7896344690634567,2
桥,266,1,2.860902255639097,57,2.842105263157894,15162,0.7901976060327636,2
李,193,1,2.803108808290156,78,2.666666666666666,15054,0.7906061978939524,2
女,183,1,3.207650273224043,82,2.999999999999999,15006,0.7909936191923854,2
静,156,1,2.858974358974358,96,2.885416666666665,14976,0.7913238799713774,2
袋,173,1,3.017341040462426,85,3.035294117647058,14705,0.7916901307070544,2
喝,196,1,3.0,75,3.119999999999999,14700,0.7921050737370701,2
岁,152,2,3.263157894736843,95,3.294736842105263,14440,0.7924268662909597,2
院,150,1,3.186666666666667,95,3.115789473684209,14250,0.7927444247322982,2
江,176,1,2.9715909090909083,80,2.9,14080,0.7931170266368021,2
微,154,2,3.188311688311687,91,3.1428571428571432,14014,0.7934430533032429,2
脑,147,2,3.068027210884352,95,3.126315789473684,13965,0.7937542605757546,2
蝶,201,2,3.268656716417909,69,2.884057971014493,13869,0.7941797888871482,2
突,132,3,3.34090909090909,105,3.266666666666666,13860,0.7944592403155261,2
柳,184,1,3.146739130434783,75,2.973333333333333,13800,0.7948487786702346,2
楼,184,3,3.092391304347826,75,2.9866666666666672,13800,0.7952383170249432,2
抱,139,1,2.992805755395683,99,2.8989898989898992,13761,0.7955325878472501,2
应,141,3,3.269503546099291,97,3.360824742268041,13677,0.7958310927821083,2
闪,182,1,3.0,75,3.0,13650,0.7962163970242657,2
趣,151,2,3.185430463576159,90,3.055555555555555,13590,0.7965360725218797,2
编,143,2,2.832167832167833,95,2.863157894736842,13585,0.7968388115692892,2
累,135,1,3.170370370370369,100,3.16,13500,0.7971246141664938,2
溪,197,1,3.025380710659898,68,3.029411764705882,13396,0.797541674252785,2
习,135,1,3.259259259259259,99,3.15151515151515,13365,0.7978274768499897,2
油,150,1,2.833333333333334,89,2.86516853932584,13350,0.7981450352913281,2
米,202,2,3.247524752475248,66,2.924242424242424,13332,0.7985726806589972,2
祖,177,1,3.005649717514124,75,2.88,13275,0.7989473996197767,2
塘,198,1,3.065656565656565,67,2.6865671641791042,13266,0.7993665767623435,2
颜,148,1,2.918918918918918,89,2.865168539325842,13172,0.7996799010911309,2
露,152,2,3.032894736842106,86,3.069767441860465,13072,0.8000016936450205,2
耳,167,1,3.257485029940119,78,2.871794871794871,13026,0.800355242043044,2
村,168,2,2.9880952380952372,77,3.077922077922077,12936,0.8007109074973431,2
拍,193,2,2.9533678756476673,67,2.895522388059701,12931,0.801119499358532,2
瓜,211,1,2.625592417061611,61,2.491803278688524,12871,0.8015661982326814,2
板,192,2,3.421874999999999,67,3.134328358208956,12864,0.8019726730375947,2
燕,207,2,2.618357487922704,62,2.629032258064515,12834,0.8024109036866418,2
关,127,1,3.094488188976378,101,3.01980198019802,12827,0.8026797698336418,2
哈,170,1,3.029411764705882,75,2.96,12750,0.803039669400492,2
闹,144,2,2.8125,88,2.840909090909089,12672,0.8033445255041769,2
解,131,1,3.282442748091603,96,3.333333333333333,12576,0.8036218598762792,2
客,156,3,3.275641025641025,80,3.15,12480,0.8039521206552712,2
男,195,1,3.3487179487179493,64,3.093749999999999,12480,0.8043649466290113,2
波,145,1,3.055172413793104,86,2.9883720930232562,12470,0.8046719197889718,2
升,158,1,2.7974683544303813,77,2.779220779220778,12166,0.805006414680515,2
体,129,1,2.9534883720930223,94,2.98936170212766,12126,0.8052795149400661,2
由,120,2,3.316666666666667,101,3.297029702970297,12120,0.805533561693137,2
错,144,1,3.243055555555555,84,3.214285714285713,12096,0.8058384177968219,2
影,157,1,2.968152866242039,77,3.194805194805194,12089,0.8061707956320895,2
虎,261,2,2.666666666666668,46,2.913043478260869,12006,0.8067233473200185,2
苗,169,2,2.911242603550295,71,2.746478873239436,11999,0.8070811298305931,2
息,122,2,3.204918032786885,98,3.13265306122449,11956,0.8073394106962152,2
表,144,1,3.222222222222221,82,3.170731707317073,11808,0.8076442667999001,2
腿,151,2,3.066225165562913,78,3.102564102564103,11778,0.8079639422975141,2
近,130,1,3.176923076923077,90,3.099999999999998,11700,0.8082391596133408,2
留,131,1,3.14503816793893,89,3.134831460674157,11659,0.8085164939854431,2
墙,153,2,3.11764705882353,76,3.078947368421053,11628,0.8088404035956084,2
管,132,3,3.234848484848485,88,3.227272727272726,11616,0.8091198550239862,2
蝴,187,2,3.272727272727272,62,2.870967741935484,11594,0.8095157445475215,2
九,167,1,2.976047904191616,69,2.753623188405798,11523,0.8098692929455451,2
句,142,1,3.514084507042253,81,3.45679012345679,11502,0.8101699149366789,2
膀,132,1,2.939393939393939,87,2.862068965517241,11484,0.8104493663650567,2
科,149,2,3.2751677852349,77,3.168831168831169,11473,0.8107648077501196,2
品,122,4,2.9508196721311473,94,2.925531914893617,11468,0.8110230886157416,2
贝,220,1,3.07272727272727,52,2.9615384615384612,11440,0.8114888409963714,2
低,131,2,3.099236641221375,87,3.091954022988505,11397,0.8117661753684736,2
景,137,3,3.328467153284671,83,3.349397590361445,11371,0.8120562120782294,2
凉,122,1,2.991803278688525,93,2.903225806451613,11346,0.8123144929438514,2
角,142,2,3.30281690140845,79,3.126582278481013,11218,0.8126151149349852,2
洞,176,1,3.011363636363637,63,2.7301587301587302,11088,0.812987716839489,2
荷,191,1,2.596858638743453,58,2.689655172413793,11078,0.8133920745881267,2
言,150,1,3.166666666666665,73,3.068493150684931,10950,0.8137096330294652,2
池,140,1,2.571428571428571,78,2.615384615384616,10920,0.8140060209080477,2
岸,139,2,2.9568345323741,78,2.974358974358973,10842,0.8143002917303548,2
珠,146,1,2.8630136986301373,74,2.810810810810811,10804,0.8146093819465909,2
冷,138,3,3.144927536231884,78,3.012820512820512,10764,0.8149015357126224,2
迷,129,2,3.108527131782946,81,3.012345679012346,10449,0.8151746359721734,2
举,121,2,3.107438016528926,86,3.174418604651162,10406,0.8154307997815198,2
容,118,3,3.389830508474576,88,3.363636363636363,10384,0.8156806124220394,2
冲,144,3,3.111111111111111,72,3.097222222222222,10368,0.8159854685257244,2
坏,140,2,3.2,74,3.1486486486486482,10360,0.816281856404307,2
件,136,4,3.316176470588235,76,3.210526315789473,10336,0.8165697760577871,2
鹿,206,2,3.223300970873786,50,3.14,10300,0.8170058896505586,2
寒,132,2,3.053030303030303,78,3.025641025641025,10296,0.8172853410789366,2
摘,149,1,3.100671140939597,69,2.927536231884058,10281,0.8176007824639995,2
造,149,2,3.241610738255033,68,3.205882352941176,10132,0.8179162238490624,2
钻,148,4,3.47972972972973,68,3.2794117647058822,10064,0.8182295481778497,2
断,129,2,3.286821705426356,78,3.282051282051282,10062,0.8185026484374007,2
苦,124,1,3.217741935483871,81,3.197530864197531,10044,0.8187651634155739,2
